name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
california,2020-05-04,84.3,46.7,65.4,81.3,46.7,64.7,38.4,45.2,0,0,0,,0,0,,8.6,279.7,1019.6,6.3,9.9,376.7,32.5,10,,2020-05-04T06:04:32,2020-05-04T20:01:26,0.41,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-05,84.7,51.9,66.5,81.7,51.9,66,41.5,44.2,0,0,0,,0,0,25.3,17.6,198.1,1017.9,7.6,9.9,382.7,32.9,10,,2020-05-05T06:03:26,2020-05-05T20:02:23,0.44,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-06,85.7,49,68.9,82.5,49,68.1,37.1,42.3,0,0,0,,0,0,28.9,21.5,335.5,1019.5,5.3,9.9,396.3,34,10,,2020-05-06T06:02:21,2020-05-06T20:03:19,0.48,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-07,92.7,53.8,74.5,88.2,53.8,73.1,33.9,26.3,0,0,0,,0,0,17.2,10.8,340.7,1013.3,6,9.9,396.8,34,10,,2020-05-07T06:01:18,2020-05-07T20:04:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-08,95.2,53.5,74.4,90.5,53.5,73,44.6,41.4,0,0,0,,0,0,,8.4,305.3,1010.5,10,9.8,365.1,31.6,10,,2020-05-08T06:00:16,2020-05-08T20:05:11,0.54,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-09,91.4,58.3,72.5,87.2,58.3,71.5,46.5,44.7,0,0,0,,0,0,,13.1,197.2,1010.2,8.1,9.9,395.3,33.9,10,,2020-05-09T05:59:15,2020-05-09T20:06:06,0.58,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-10,76.8,52.9,63.6,76.8,52.9,63.6,50.1,64,0,0,0,,0,0,24.3,17.1,193.3,1010.7,9.1,9.9,380.6,32.9,10,,2020-05-10T05:58:16,2020-05-10T20:07:01,0.61,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-11,76.4,53.5,61.8,76.4,53.5,61.8,47.1,63.6,0.032,100,12.5,rain,0,0,32.2,17.5,218.2,1012.8,40.7,9.8,260.2,22.5,9,,2020-05-11T05:57:18,2020-05-11T20:07:56,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-12,70.4,54.7,61.3,70.4,54.7,61.3,50.3,69.8,0.046,100,12.5,rain,0,0,27.7,18.4,220.6,1014.3,42.2,9.8,305,26.4,10,,2020-05-12T05:56:22,2020-05-12T20:08:50,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2020-05-13,68.8,50.9,59.4,68.8,50.9,59.4,49.4,71,0,0,0,,0,0,,11.6,204.5,1016.9,46.5,9.8,220.8,19,8,,2020-05-13T05:55:27,2020-05-13T20:09:45,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-14,71,53.8,61.7,71,53.8,61.7,51.2,70.1,0,0,0,,0,0,,11.2,206.7,1018.5,51.3,9.9,242.9,21,9,,2020-05-14T05:54:33,2020-05-14T20:10:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-15,79.2,51,65.1,79.2,51,65.1,49.1,61.3,0,0,0,,0,0,17.2,10.9,291,1017.3,7.8,9.9,372.9,32,10,,2020-05-15T05:53:41,2020-05-15T20:11:32,0.77,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-16,80.2,57.8,67.1,79.5,57.8,67.1,47.9,52.3,0,0,0,,0,0,26.4,20,204.9,1012.4,19.8,9.9,322.9,27.9,10,,2020-05-16T05:52:51,2020-05-16T20:12:24,0.81,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-17,74.8,60.4,65,74.8,60.4,65,53.9,69.1,0.097,100,29.17,rain,0,0,28.5,18.8,199.1,1009.4,75,9.2,237.1,20.5,10,,2020-05-17T05:52:02,2020-05-17T20:13:17,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-18,71.7,54.2,61.8,71.7,54.2,61.8,48.7,64.5,0.147,100,25,rain,0,0,23.4,18.6,218,1011.9,42.1,9.5,351.7,30.3,10,,2020-05-18T05:51:15,2020-05-18T20:14:09,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-19,73.2,48.7,60.6,73.2,48,60.5,47.3,65.1,0,0,0,,0,0,23,14.9,217.6,1015.4,36,9.9,329.8,28.4,10,,2020-05-19T05:50:30,2020-05-19T20:15:00,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-20,76.7,53.4,64.2,76.7,53.4,64.2,48.6,60.2,0,0,0,,0,0,,7.9,213.2,1018.4,17.5,9.9,390.9,33.6,10,,2020-05-20T05:49:46,2020-05-20T20:15:51,0.94,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-21,83.9,51.6,68.4,81.8,51.6,68.1,49.6,55.6,0,0,0,,0,0,20.8,11.4,218.2,1014.8,1.6,9.9,393.6,33.9,10,,2020-05-21T05:49:04,2020-05-21T20:16:41,0.97,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-22,79.7,53.2,67,79.7,53.2,67,39.4,43.2,0,0,0,,0,0,26.9,20,315.1,1011.6,4.3,9.9,417.3,35.9,10,,2020-05-22T05:48:23,2020-05-22T20:17:30,0,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2020-05-23,85.7,55.5,70.5,82.5,55.5,69.6,34.8,31.8,0,0,0,,0,0,23,16.1,313.7,1012.5,3.7,9.9,421,36.3,10,,2020-05-23T05:47:44,2020-05-23T20:18:19,0.04,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-24,93,52.4,73.1,88.6,52.4,71.8,44.6,43.3,0,0,0,,0,0,,8.9,328.9,1012.9,4.5,9.9,415.5,35.9,10,,2020-05-24T05:47:07,2020-05-24T20:19:07,0.07,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-25,98.6,58.3,79.3,94.4,58.3,77.7,49,39.9,0,0,0,,0,0,,8.8,219.7,1010.8,0,9.9,403.5,34.7,10,,2020-05-25T05:46:32,2020-05-25T20:19:54,0.11,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-26,101.6,65.1,84.3,99.4,65.1,83.4,54.9,40.2,0,0,0,,0,0,,7.4,228.6,1009.9,3.4,9.9,402.3,34.7,10,,2020-05-26T05:45:58,2020-05-26T20:20:40,0.14,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2020-05-27,101.6,68.2,84.5,99.7,68.2,83.9,56.6,42.5,0,0,0,,0,0,17.2,11.2,208.3,1009.5,3.1,9.9,404,34.9,10,,2020-05-27T05:45:27,2020-05-27T20:21:26,0.18,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-05-28,100.2,64,80.4,97.6,64,79.5,52.9,42.7,0,0,0,,0,0,19.7,12.2,203.8,1009.6,0.9,9.9,415.7,36,10,,2020-05-28T05:44:57,2020-05-28T20:22:10,0.22,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2020-05-29,84.8,59.1,69.2,83.8,59.1,69.1,54.3,61.2,0,0,0,,0,0,31.1,22.1,199.5,1008.8,12.3,9.9,343.3,29.6,10,,2020-05-29T05:44:29,2020-05-29T20:22:54,0.25,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-05-30,78.9,61.3,68.3,78.9,61.3,68.3,52.9,59.6,0,0,0,,0,0,23,14.2,214.4,1012.5,48.6,9.9,285.1,24.7,8,,2020-05-30T05:44:02,2020-05-30T20:23:36,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E9060,KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-05-31,78.7,57.3,68.2,78.7,57.3,68.2,54.3,63.5,0,0,0,,0,0,,10.6,223.8,1013.3,31.9,9.9,320.9,27.6,10,,2020-05-31T05:43:38,2020-05-31T20:24:18,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-01,85.6,60.4,72.1,83,60.4,71.4,51.3,52.1,0,0,0,,0,0,,7.5,209.6,1013.9,24.2,9.9,383.3,33.2,10,,2020-06-01T05:43:15,2020-06-01T20:24:59,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-02,96.6,59.8,78.7,93.2,59.8,77.6,53.1,47.1,0,0,0,,0,0,17.2,7.8,300.5,1013.5,2,9.9,404.7,34.8,10,,2020-06-02T05:42:54,2020-06-02T20:25:38,0.39,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2020-06-03,100.9,63.7,83.1,97.6,63.7,81.6,52.4,39.8,0,0,0,,0,0,,8.4,223.2,1012.1,2.4,9.7,407.2,35.1,10,,2020-06-03T05:42:35,2020-06-03T20:26:16,0.43,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-04,99.8,62.6,82.1,96.3,62.6,80.6,51.5,39.4,0,0,0,,0,0,,12.1,218.7,1006.2,3.2,9.9,418.3,36.2,10,,2020-06-04T05:42:18,2020-06-04T20:26:54,0.46,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-05,77.6,57.3,66.6,77.6,57.3,66.6,49.1,55.2,0,0,0,,0,0,35.7,23,199.9,1005,5.5,9.9,393.9,34.2,10,,2020-06-05T05:42:02,2020-06-05T20:27:29,0.5,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-06-06,77.7,54.1,64.7,77.7,54.1,64.7,44.5,51.4,0,0,0,,0,0,31.5,20.4,201.2,1011.2,7.9,9.9,399.2,34.5,10,,2020-06-06T05:41:49,2020-06-06T20:28:04,0.53,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-06-07,74.4,51.2,63.5,74.4,51.2,63.5,37.2,41.3,0,0,0,,0,0,,7.9,287.5,1017.5,13,9.9,422.1,36.4,10,,2020-06-07T05:41:37,2020-06-07T20:28:38,0.56,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-08,82.9,54.7,68.6,80.2,54.7,68.1,35.3,34.8,0,0,0,,0,0,24.5,18.2,326,1020.5,2,9.9,429.4,37.1,10,,2020-06-08T05:41:28,2020-06-08T20:29:10,0.6,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-09,91.1,52.5,73.3,87,52.5,71.9,42.7,39.3,0,0,0,,0,0,,9.3,248.8,1019.1,2.9,9.9,416.9,36.2,10,,2020-06-09T05:41:20,2020-06-09T20:29:40,0.63,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-10,95.9,59,78,91.8,59,76.6,50.3,43.1,0,0,0,,0,0,17.2,11.1,204.5,1014.9,6,9.9,387.3,33.4,10,,2020-06-10T05:41:13,2020-06-10T20:30:10,0.66,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-11,94.5,61.7,76.2,90.6,61.7,75.1,52.6,49.4,0,0,0,,0,0,20.8,15.2,193.3,1013.1,11,9.9,383.6,33.1,10,,2020-06-11T05:41:09,2020-06-11T20:30:37,0.69,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-12,74.4,58.3,66.8,74.4,58.3,66.8,50.9,58.1,0,0,0,,0,0,25.3,16.1,202,1014.5,20.3,9.9,268.1,23.3,10,,2020-06-12T05:41:07,2020-06-12T20:31:04,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2020-06-13,77.5,56,64.9,77.5,56,64.9,47.1,56,0,0,0,,0,0,19.7,10.7,190.9,1016.5,40.8,9.9,353.7,30.4,10,,2020-06-13T05:41:06,2020-06-13T20:31:29,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-06-14,85.5,53.9,69.8,82.6,53.9,69.2,48.6,51.6,0,0,0,,0,0,,10,289,1014.6,4.8,9.9,403.2,34.8,10,,2020-06-14T05:41:07,2020-06-14T20:31:52,0.79,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-15,86.1,62.1,71.6,84,62.1,71.3,53.2,54.9,0,0,0,,0,0,26.4,18.3,203.1,1013.1,10.4,9.9,291.8,25,10,,2020-06-15T05:41:10,2020-06-15T20:32:14,0.82,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-16,82,53.2,68.4,80,53.2,68.2,46.6,50.6,0,0,0,,0,0,17.2,10.8,275.5,1013.7,0.4,9.9,417.1,36.3,10,,2020-06-16T05:41:15,2020-06-16T20:32:34,0.86,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2020-06-17,88.9,59,74.4,85.1,59,73.3,42.7,35.7,0,0,0,,0,0,29.9,20.6,323.6,1013.2,0,9.9,428,36.8,10,,2020-06-17T05:41:21,2020-06-17T20:32:53,0.89,Clear,Clear conditions throughout the day.,clear-day,"E9060,KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-18,95.7,56.9,77.1,91,56.9,75.4,41.6,35.5,0,0,0,,0,0,16.1,11.2,315.4,1010.7,2.7,9.9,424.1,36.7,10,,2020-06-18T05:41:29,2020-06-18T20:33:09,0.92,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-06-19,96,63.6,77.5,92.2,63.6,76.4,49.7,40.9,0,0,0,,0,0,,11.6,201.2,1009.5,4.1,9.9,415,35.8,10,,2020-06-19T05:41:39,2020-06-19T20:33:25,0.95,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-06-20,90,58,71.6,87.9,58,71.2,54.5,58.5,0,0,0,,0,0,19.7,11,188.9,1012,6.5,9.9,403.5,34.8,10,,2020-06-20T05:41:51,2020-06-20T20:33:38,0,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-06-21,95.7,61.2,76.1,93.8,61.2,75.5,55.8,54.4,0,0,0,,0,0,17.2,13.5,218.3,1011.5,5,9.9,407.5,35.3,10,,2020-06-21T05:42:04,2020-06-21T20:33:50,0.02,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-06-22,99,60.3,77.7,98,60.3,77.4,56.8,53.4,0,0,0,,0,0,,13,206.4,1010.9,0,9.9,411.5,35.5,10,,2020-06-22T05:42:19,2020-06-22T20:34:00,0.05,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC"
california,2020-06-23,96.4,61.4,76.2,96.2,61.4,76,56.7,54.2,0,0,0,,0,0,20.8,14.6,187.9,1009.6,0,9.9,402.7,34.7,10,,2020-06-23T05:42:35,2020-06-23T20:34:08,0.09,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-06-24,97.3,59.3,76.6,97.3,59.3,76.5,57.5,55.6,0,0,0,,0,0,,11.4,189,1006.7,1.8,9.9,403.9,34.8,10,,2020-06-24T05:42:53,2020-06-24T20:34:15,0.13,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-06-25,99.2,62.6,78.8,100.8,62.6,78.9,57.8,51.7,0,0,0,,0,0,21.9,11.3,203.8,1005.5,1.8,9.9,404,34.8,10,,2020-06-25T05:43:13,2020-06-25T20:34:19,0.16,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2020-06-26,99.5,62.5,78.6,101.8,62.5,79,58.4,53,0,0,0,,0,0,23,12.8,190.4,1008,1.2,9.9,405.6,35.1,10,,2020-06-26T05:43:34,2020-06-26T20:34:22,0.2,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-06-27,87,61.4,72.1,85.7,61.4,71.9,55.8,58.8,0,0,0,,0,0,29.2,17.2,187.2,1007,3.4,9.8,399.4,34.4,10,,2020-06-27T05:43:57,2020-06-27T20:34:23,0.23,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2020-06-28,81.2,57.7,67.8,80.1,57.7,67.7,50.2,56.2,0,0,0,,0,0,26.2,14.2,191.1,1004.3,4.4,9.9,407.2,35.2,10,,2020-06-28T05:44:21,2020-06-28T20:34:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-06-29,88.6,59.4,74.9,84.7,59.4,73.7,42.4,35.2,0,0,0,,0,0,28.9,19.3,324.2,1008.7,0,9.9,420.7,36.2,10,,2020-06-29T05:44:47,2020-06-29T20:34:19,0.31,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,72057600174"
